elapsed_ms,rss_mb_decimal,pss_mb_decimal,gpu_memory_mb_decimal,total_memory_mb_decimal,cgroup_memory_mb_decimal
336766.070538,1524.65408,1519.32416,0.0,1524.65408,31811.387392
336869.416795,1524.65408,1519.32416,0.0,1524.65408,31812.431872
336970.544702,1524.65408,1519.32416,0.0,1524.65408,31814.275072
337072.558083,1524.65408,1519.32416,0.0,1524.65408,31816.245248
337170.591527,1529.643008,1524.313088,0.0,1529.643008,31824.539648
337268.675781,1529.643008,1524.313088,0.0,1529.643008,31826.763776
337367.258351,1529.643008,1524.313088,0.0,1529.643008,31828.353024
337462.440384,1529.643008,1524.313088,0.0,1529.643008,31828.742144
337560.325514,1529.643008,1524.313088,0.0,1529.643008,31829.475328
337659.926352,1529.643008,1524.313088,0.0,1529.643008,31830.781952
337755.600913,1529.643008,1524.313088,0.0,1529.643008,31831.769088
337853.140964,1529.643008,1524.313088,0.0,1529.643008,31833.309184
337951.296373,1529.643008,1524.313088,0.0,1529.643008,31836.041216
338046.472911,1529.643008,1524.313088,0.0,1529.643008,31838.179328
338144.726525,1529.643008,1524.313088,0.0,1529.643008,31840.198656
338242.004433,1529.643008,1524.313088,0.0,1529.643008,31843.147776
338337.131763,1529.643008,1524.313088,0.0,1529.643008,31844.74112
338435.873856,1529.643008,1524.313088,0.0,1529.643008,31847.399424
338532.138974,1529.643008,1524.313088,0.0,1529.643008,31849.254912
338627.686287,1529.643008,1524.313088,0.0,1529.643008,31850.528768
338724.717032,1529.643008,1524.313088,0.0,1529.643008,31851.106304
338820.165347,1529.643008,1524.313088,0.0,1529.643008,31852.9536
338918.255169,1529.643008,1524.313088,0.0,1529.643008,31855.644672
339013.748505,1529.643008,1524.313088,0.0,1529.643008,31829.757952
339111.997928,1529.643008,1524.313088,0.0,1529.643008,31911.366656
339209.982207,1529.643008,1524.313088,0.0,1529.643008,31839.760384
339304.948322,1529.643008,1524.313088,0.0,1529.643008,31841.959936
339403.057846,1529.643008,1524.313088,0.0,1529.643008,31843.495936
339500.003746,1529.643008,1524.313088,0.0,1529.643008,31844.159488
339601.520079,1529.643008,1524.313088,0.0,1529.643008,31846.797312
339697.045259,1529.643008,1524.313088,0.0,1529.643008,31848.81664
339795.418081,1529.643008,1524.313088,0.0,1529.643008,31851.8272
339891.695774,1529.643008,1524.313088,0.0,1529.643008,31853.002752
339987.260623,1529.643008,1524.313088,0.0,1529.643008,31854.641152
340084.302437,1529.643008,1524.313088,0.0,1529.643008,31856.959488
340180.014881,1529.643008,1524.313088,0.0,1529.643008,31979.02848
340278.525658,1529.643008,1524.313088,0.0,1529.643008,31947.964416
340374.544968,1529.643008,1524.313088,0.0,1529.643008,31949.824
340470.308759,1529.643008,1524.313088,0.0,1529.643008,31951.499264
340566.74808,1529.643008,1524.313088,0.0,1529.643008,31953.567744
340663.847782,1529.643008,1524.313088,0.0,1529.643008,31955.664896
340762.558824,1529.643008,1524.313088,0.0,1529.643008,32018.833408
340859.208306,1529.643008,1524.313088,0.0,1529.643008,31955.247104
340956.481718,1529.643008,1524.313088,0.0,1529.643008,31954.436096
341053.96941,1529.643008,1524.313088,0.0,1529.643008,31954.132992
341149.958553,1529.643008,1524.313088,0.0,1529.643008,31954.640896
341249.43263,1529.643008,1524.313088,0.0,1529.643008,31954.624512
341347.878514,1529.643008,1524.313088,0.0,1529.643008,31954.608128
341445.776304,1529.643008,1524.313088,0.0,1529.643008,31954.337792
341540.721197,1529.643008,1524.313088,0.0,1529.643008,31954.055168
341639.128657,1529.643008,1524.313088,0.0,1529.643008,31954.038784
341738.442748,1529.643008,1524.313088,0.0,1529.643008,31953.846272
341833.590941,1529.643008,1524.313088,0.0,1529.643008,31953.833984
341934.248985,1529.643008,1524.313088,0.0,1529.643008,31954.08384
342036.481971,1529.643008,1524.313088,0.0,1529.643008,31953.760256
342135.930948,1529.643008,1524.313088,0.0,1529.643008,31954.0224
342237.229089,1529.643008,1524.313088,0.0,1529.643008,31954.026496
342335.748662,1529.643008,1524.313088,0.0,1529.643008,31954.214912
342439.135328,1529.643008,1524.313088,0.0,1529.643008,31957.676032
342543.817891,1529.643008,1524.312064,0.0,1529.643008,31959.916544
342647.1504,1529.643008,1524.313088,0.0,1529.643008,31956.39808
342751.153796,1529.643008,1524.313088,0.0,1529.643008,31956.443136
342856.219083,1529.643008,1524.313088,0.0,1529.643008,31956.23424
342962.945901,1529.643008,1524.313088,0.0,1529.643008,31956.21376
343065.87237,1529.643008,1524.313088,0.0,1529.643008,31955.632128
343165.620803,1529.643008,1524.313088,0.0,1529.643008,31955.615744
343266.281024,1529.643008,1524.313088,0.0,1529.643008,31955.611648
343368.96258,1529.643008,1524.313088,0.0,1529.643008,31955.718144
343468.416178,1529.643008,1524.313088,0.0,1529.643008,31955.70176
343573.194706,1529.643008,1524.313088,0.0,1529.643008,31956.185088
343679.486644,1529.643008,1524.313088,0.0,1529.643008,31955.816448
343784.040761,1529.643008,1524.313088,0.0,1529.643008,31956.062208
343902.765432,1529.643008,1524.313088,0.0,1529.643008,31956.291584
344000.445906,1529.655296,1524.325376,0.0,1529.655296,31956.299776
344098.902256,1529.655296,1524.325376,0.0,1529.655296,31956.2752
344198.996301,1529.655296,1524.325376,0.0,1529.655296,31956.258816
344294.686456,1529.655296,1524.325376,0.0,1529.655296,31956.238336
344395.829815,1529.655296,1524.325376,0.0,1529.655296,31956.226048
344494.220159,1529.655296,1524.325376,0.0,1529.655296,31956.209664
344595.300338,1529.655296,1524.325376,0.0,1529.655296,31956.19328
344695.867401,1529.655296,1524.325376,0.0,1529.655296,31955.951616
344794.381641,1529.655296,1524.325376,0.0,1529.655296,31956.123648
344891.650854,1529.655296,1524.325376,0.0,1529.655296,31955.562496
344987.042926,1529.655296,1524.325376,0.0,1529.655296,31955.808256
345088.196152,1529.655296,1524.325376,0.0,1529.655296,31955.791872
345186.692666,1529.655296,1524.325376,0.0,1529.655296,31956.037632
345283.718902,1529.655296,1524.325376,0.0,1529.655296,31956.021248
345385.229085,1529.655296,1524.325376,0.0,1529.655296,31956.262912
345482.691841,1529.655296,1524.325376,0.0,1529.655296,31956.115456
345580.130815,1529.655296,1524.325376,0.0,1529.655296,31956.094976
345683.263064,1529.655296,1524.325376,0.0,1529.655296,31956.340736
345781.290578,1529.655296,1524.325376,0.0,1529.655296,31956.324352
345880.93066,1529.655296,1524.325376,0.0,1529.655296,31956.570112
345977.046761,1529.655296,1524.325376,0.0,1529.655296,31956.176896
346074.613795,1529.655296,1524.325376,0.0,1529.655296,31955.611648
346173.132196,1529.655296,1524.325376,0.0,1529.655296,31955.587072
346268.84298,1529.655296,1524.325376,0.0,1529.655296,31955.570688
346366.550887,1529.655296,1524.325376,0.0,1529.655296,31955.31264
346464.879479,1529.655296,1524.325376,0.0,1529.655296,31955.5584
346563.839488,1529.655296,1524.325376,0.0,1529.655296,31955.542016
346664.630831,1529.655296,1524.325376,0.0,1529.655296,31955.468288
346760.407599,1529.655296,1524.325376,0.0,1529.655296,31955.714048
346863.857786,1529.655296,1524.325376,0.0,1529.655296,31955.80416
346960.753872,1529.655296,1524.325376,0.0,1529.655296,31955.787776
347058.792517,1529.655296,1524.325376,0.0,1529.655296,31955.771392
347153.875676,1529.655296,1524.325376,0.0,1529.655296,31955.64032
347254.626818,1529.655296,1524.325376,0.0,1529.655296,31955.623936
347356.406499,1529.655296,1524.325376,0.0,1529.655296,31955.607552
347456.60456,1529.655296,1524.325376,0.0,1529.655296,31955.853312
347555.684914,1529.655296,1524.325376,0.0,1529.655296,31955.836928
347658.146857,1529.655296,1524.325376,0.0,1529.655296,31955.820544
347756.588452,1529.655296,1524.325376,0.0,1529.655296,31955.80416
347854.099528,1529.655296,1524.325376,0.0,1529.655296,31955.787776
347953.272089,1529.655296,1524.325376,0.0,1529.655296,31955.771392
348048.951458,1529.655296,1524.325376,0.0,1529.655296,31955.49696
348151.95601,1529.655296,1524.325376,0.0,1529.655296,31955.480576
348254.355306,1529.655296,1524.325376,0.0,1529.655296,31955.464192
348356.064633,1529.655296,1524.325376,0.0,1529.655296,31955.709952
348451.69091,1529.655296,1524.325376,0.0,1529.655296,31955.693568
348548.867208,1529.655296,1524.325376,0.0,1529.655296,31955.677184
348646.924289,1529.655296,1524.325376,0.0,1529.655296,31955.6608
348744.950705,1529.655296,1524.325376,0.0,1529.655296,31955.644416
348847.598933,1529.655296,1524.325376,0.0,1529.655296,31955.890176
348947.733289,1529.655296,1524.325376,0.0,1529.655296,31955.873792
349046.297727,1529.655296,1524.325376,0.0,1529.655296,31956.11136
349144.206888,1529.655296,1524.325376,0.0,1529.655296,31956.094976
349239.262157,1529.655296,1524.325376,0.0,1529.655296,31956.078592
349340.418093,1529.655296,1524.325376,0.0,1529.655296,31955.82464
349438.614585,1529.655296,1524.325376,0.0,1529.655296,31955.78368
349535.66044,1529.655296,1524.325376,0.0,1529.655296,31957.942272
349630.975834,1529.655296,1524.325376,0.0,1529.655296,31957.925888
349732.272982,1529.655296,1524.325376,0.0,1529.655296,31957.868544
349836.627278,1529.655296,1524.325376,0.0,1529.655296,31957.85216
349937.91322,1529.655296,1524.325376,0.0,1529.655296,31957.815296
350042.005072,1529.655296,1524.325376,0.0,1529.655296,31957.52448
350141.506752,1529.655296,1524.325376,0.0,1529.655296,31957.495808
350241.045742,1529.655296,1524.325376,0.0,1529.655296,31957.479424
350339.401737,1529.655296,1524.325376,0.0,1529.655296,31957.46304
350439.440896,1529.655296,1524.325376,0.0,1529.655296,31957.446656
350540.918706,1529.655296,1524.325376,0.0,1529.655296,31957.430272
350648.762147,1529.655296,1524.325376,0.0,1529.655296,31957.413888
350754.565138,1529.655296,1524.325376,0.0,1529.655296,31957.659648
350854.374418,1529.655296,1524.325376,0.0,1529.655296,31956.574208
350958.634585,1529.655296,1524.325376,0.0,1529.655296,31955.668992
351056.168393,1529.655296,1524.325376,0.0,1529.655296,31956.385792
351156.341242,1529.655296,1524.325376,0.0,1529.655296,31956.598784
351254.064356,1530.998784,1529.658368,0.0,1530.998784,31962.25536
351351.462104,1535.111168,1529.781248,0.0,1535.111168,31961.972736
351447.06759,1535.77472,1530.4448,0.0,1535.77472,31962.64448
351545.272158,1535.77472,1530.4448,0.0,1535.77472,31962.89024
351647.080062,1535.77472,1530.4448,0.0,1535.77472,31962.873856
351745.903057,1535.77472,1530.4448,0.0,1535.77472,31962.615808
